,imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_num
4280,tt0110570,0.38148200000000004,0,0,Il Mostro,Roberto Benigni|Nicoletta Braschi|Michel Blanc|Dominique Lavanant|Jean-Claude Brialy,Roberto Benigni,,112,Comedy,IRIS Films,1994-10-22,56,6.6,1994,0.0,0.0,October,10
4281,tt0111001,0.377766,0,0,The Road to Wellville,Anthony Hopkins|Bridget Fonda|Matthew Broderick|John Cusack|Dana Carvey,Alan Parker,competition|sanatorium|musical|historical figure|cornflakes,118,Comedy|Romance,Columbia Pictures|Beacon Pictures,1994-10-28,22,5.3,1994,0.0,0.0,October,10
4282,tt0109493,0.363695,0,0,The Cowboy Way,Woody Harrelson|Kiefer Sutherland|Dylan McDermott|Ernie Hudson|Marg Helgenberger,Gregg Champion,cowboys,102,Western|Action|Comedy,Imagine Entertainment|Universal Pictures,1994-06-03,18,5.2,1994,0.0,0.0,June,6
4283,tt0110305,0.181617,0,0,Lassie,Tom Guiry|Helen Slater|Jon Tenney|Brittany Boyd|Frederic Forrest,Daniel Petrie,lassie,94,Action|Adventure|Drama|Family,Paramount Pictures,1994-07-22,32,6.5,1994,0.0,0.0,July,7
4284,tt0110882,0.352785,0,763847,Before the Rain,Katrin Cartlidge|Rade Serbedzija|Grégoire Colin|Labina Mitevska|Phyllida Law,Milčo Mančevski,monk|mountains|restaurant|war photographer|christian,113,Drama|War,PolyGram Audiovisuel|British Screen Productions,1994-06-09,23,7.3,1994,0.0,1123704.1529920718,June,6
4285,tt0110955,0.255858,11000000,11439193,The Ref,Denis Leary|Judy Davis|Kevin Spacey|Glynis Johns|Robert J. Steinmiller Jr.,Ted Demme,holiday|robbery|burglar|christmas party|hostage,97,Comedy,Touchstone Pictures|Don Simpson/Jerry Bruckheimer Films,1994-03-09,43,6.8,1994,16182227.17757979,16828329.07765277,March,3
4286,tt0110442,0.34428600000000004,0,30626182,Major League II,Charlie Sheen|Tom Berenger|Corbin Bernsen|Dennis Haysbert|James Gammon,David S. Ward,baseball|sport|sequel|sports league,105,Comedy,Warner Bros.|Morgan Creek Productions,1994-03-30,39,5.2,1994,0.0,45054530.42780954,March,3
4287,tt0109575,0.343051,0,1422749,Death Machine,Ely Pouget|Brad Dourif|William Hootkins|John Sharian|Martin McDougall,Stephen Norrington,killer robot|psychopath,117,Action|Horror|Science Fiction|Thriller,Fugitive Features,1994-12-23,12,6.2,1994,0.0,2093022.5031522245,December,12
4288,tt0110612,0.34042100000000003,0,0,My Father the Hero,Gérard Depardieu|Katherine Heigl|Dalton James|Lauren Hutton|Faith Prince,Steve Miner,holiday|caribbean islands|daughter|vacation|family holiday,90,Comedy|Family|Romance,DD Productions|Film Par Film|Touchstone Pictures|Cité Films|Edward S. Feldman Company,1994-02-04,18,5.1,1994,0.0,0.0,February,2
4289,tt0110687,0.339602,40000000,0,North,Elijah Wood|Jason Alexander|Julia Louis-Dreyfus|Jon Lovitz|Bruce Willis,Rob Reiner,child prodigy|travel|young boy|kid|based on a children's book,87,Comedy|Drama|Family|Fantasy|Science Fiction,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,1994-07-22,30,5.2,1994,58844462.46392651,0.0,July,7
4290,tt0114594,0.33669,0,0,Swimming with Sharks,Kevin Spacey|Frank Whaley|Michelle Forbes|Benicio del Toro|T.E. Russell,George Huang,independent film,101,Crime|Comedy,Cineville|Trimark Pictures,1994-09-10,38,6.6,1994,0.0,0.0,September,9
4291,tt0109067,0.331455,17080000,21011500,The Air Up There,Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez|Mabutho 'Kid' Sithole|Sean McCann,Paul Michael Glaser,sport,107,Comedy|Family,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown|NBB Unit One Film Partners,1994-01-07,19,4.6,1994,25126585.472096626,30910260.5765198,January,1
4292,tt0109440,0.328583,0,0,La cité de la peur,Sam Karmann|Alain Chabat|Jean-Christophe Bouvet|Chantal Lauby|Dominique Farrugia,Alain Berbérian,france|film festivals|serial killer,93,Comedy,Le Studio Canal+|Téléma Productions|M6 Films|France 3 Cinema,1994-03-09,110,7.8,1994,0.0,0.0,March,3
4293,tt0109758,0.32582,0,6841570,Exit to Eden,Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|Héctor Elizondo,Garry Marshall,female nudity|sexuality|island|love|mistress,113,Comedy,Savoy Pictures,1994-10-14,13,4.5,1994,0.0,10064712.726483142,October,10
4294,tt0110684,0.240785,0,0,Nobody's Fool,Paul Newman|Bruce Willis|Melanie Griffith|Jessica Tandy|Dylan Walsh,Robert Benton,illegal employment|retirement|drama,110,Drama|Comedy,Paramount Pictures|Capella International|Cinehaus,1994-12-23,25,7.2,1994,0.0,0.0,December,12
4295,tt0111477,0.317848,0,5777916,Trapped in Paradise,Nicolas Cage|Jon Lovitz|Dana Carvey|Mädchen Amick|Florence Stanley,George Gallo,holiday|bank robbery|christmas,111,Action|Comedy,Twentieth Century Fox Film Corporation|Permut Presentations,1994-12-02,21,5.2,1994,0.0,8499959.02954301,December,12
4296,tt0110200,0.31059200000000003,0,1907743,Jing wu ying xiong,Jet Li|Shinobu Nakayama|Chin Siu-Ho|Paul Chun Pui|Yasuaki Kurata,Gordon Chan,martial arts,103,Action,Eastern Productions,1994-12-22,53,7.5,1994,0.0,2806502.783857964,December,12
4297,tt0109305,0.17186700000000002,0,0,Blue Chips,Nick Nolte|Shaquille O'Neal|Mary McDonnell|J. T. Walsh|Ed O'Neill,William Friedkin,sport|basketball|drama,108,Drama,Paramount Pictures,1994-02-18,20,5.7,1994,0.0,0.0,February,2
4298,tt0111002,0.304056,1000000,0,Roadracers,David Arquette|Salma Hayek|John Hawkes|Jason Wiles|William Sadler,Robert Rodriguez,independent film,95,Drama,Spelling Films International,1994-07-22,10,4.7,1994,1471111.5615981629,0.0,July,7
4299,tt0109439,0.302754,0,0,City Slickers II: The Legend of Curly's Gold,Billy Crystal|Daniel Stern|Jon Lovitz|Jack Palance|Patricia Wettig,Paul Weiland,nevada|gold|birthday|treasure hunt|gold bar,116,Action|Comedy|Drama|Western,Columbia Pictures|Castle Rock Entertainment,1994-06-10,51,5.0,1994,0.0,0.0,June,6
4300,tt0109578,0.291348,0,0,Death Wish 5: The Face of Death,Charles Bronson|Lesley-Anne Down|Michael Parks|Chuck Shamata|Robert Joy,Allan A. Goldstein,female nudity|nudity|vigilante|fashion designer|sequel,95,Action|Crime|Drama|Thriller,21st Century Film Corporation|Death Wish 5 Productions,1994-01-14,17,4.3,1994,0.0,0.0,January,1
4301,tt0110353,0.29090900000000003,0,0,Lightning Jack,Paul Hogan|Beverly D'Angelo|Cuba Gooding Jr.|Pat Hingle|Richard Riehle,Simon Wincer|Paul Hogan|Greg Coote,lightning|jack,98,Action|Comedy|Western,Savoy Pictures,1994-03-11,18,6.1,1994,0.0,0.0,March,3
4302,tt0110116,0.40429499999999996,0,0,Immortal Beloved,Gary Oldman|Jeroen Krabbé|Isabella Rossellini|Johanna ter Steege|Marco Hofschneider,Bernard Rose,deafness|sister-in-law|character study|uncle nephew relationship|für elise,121,Drama|Music|Romance,Columbia Pictures|Majestic Films International|Icon Entertainment International,1994-12-16,36,6.7,1994,0.0,0.0,December,12
4303,tt0112883,0.282609,25000000,22200000,Don Juan DeMarco,Johnny Depp|Marlon Brando|Faye Dunaway|Géraldine Pailhas|Bob Dishy,Jeremy Leven,sex addiction|love|mental institution|patient|psychiatrist,97,Romance|Drama|Comedy,New Line Cinema|American Zoetrope,1994-10-01,88,6.2,1994,36777789.03995408,32658676.66747921,October,10
4304,tt0109198,0.278598,0,15240435,Bad Girls,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|Drew Barrymore|James Russo,Jonathan Kaplan,female nudity|revenge|wild west|blonde woman|colt 45,99,Action|Adventure|Comedy|Drama|Western,20th Century Fox,1994-04-22,32,4.7,1994,0.0,22420380.132285293,April,4
4305,tt0110093,0.275024,45000000,0,I Love Trouble,Nick Nolte|Saul Rubinek|James Rebhorn|Julia Roberts|Robert Loggia,Charles Shyer,newspaper|adversary|reporter|experience,123,Action|Comedy|Romance,Caravan Pictures|Touchstone Pictures,1994-06-29,15,5.4,1994,66200020.27191733,0.0,June,6
4306,tt0108906,0.24479,0,0,Riget,Udo Kier|Ernst-Hugo Järegård|Laura Christensen|Baard Owe|Kirsten Rolffes,Lars von Trier,hospital,273,Horror|Mystery,Zentropa,1994-11-23,20,6.8,1994,0.0,0.0,November,11
4307,tt0110366,0.271219,0,67308282,The Little Rascals,Travis Tedford|Kevin Jamal Woods|Jordan Warkol|Zachary Mabry|Ross Bagley,Penelope Spheeris,running|shenanigan|friendship|clubhaus|group of friends,82,Romance|Comedy|Family,Universal Pictures|Amblin Entertainment|King World Entertainment,1994-08-05,102,6.3,1994,0.0,99017991.84150949,August,8
4308,tt0110255,0.271158,400000,0,Kickboxer 4: The Aggressor,Sasha Mitchell|Nicholas Guest|Michele Krasnoo|Brad Thornton|Deborah Mansy,Albert Pyun,,90,Drama|Action|Thriller|Romance,Kings Road Entertainment,1994-07-27,10,4.5,1994,588444.6246392651,0.0,July,7
4309,tt0110329,0.27026700000000003,2000000,2260622,Leprechaun 2,Warwick Davis|Charlie Heath|Shevonne Durkin|Sandy Baron|Clint Howard,Rodman Flender,leprechaun|slasher,85,Comedy|Horror,Planet Productions,1994-04-07,17,5.5,1994,2942223.1231963257,3325627.160603162,April,4
4310,tt0111252,0.26945,200000,0,Spanking the Monkey,Jeremy Davies|Benjamin Hendrickson|Alberta Watson|Carla Gallo|Matthew Puckett,David O. Russell,adultery|nudity|independent film|student|incest,106,Comedy|Drama,Fine Line Features|Swelter Films|Buckeye Films,1994-01-15,10,4.5,1994,294222.31231963256,0.0,January,1
4311,tt0111048,0.266651,0,0,S.F.W.,Stephen Dorff|Reese Witherspoon|Jake Busey|Joey Lauren Adams|Pamela Gidley,Jefery Levy,loss of brother|hostage|tv show|media|celebrity,96,Comedy|Drama,Gramercy Pictures|PolyGram Filmed Entertainment,1994-09-15,10,5.8,1994,0.0,0.0,September,9
4312,tt0109190,0.25154899999999997,50000000,16671505,Baby's Day Out,Joe Mantegna|Lara Flynn Boyle|Joe Pantoliano|Brian Haley|Cynthia Nixon,Patrick Read Johnson,baby|hoodlum|lost child,99,Action|Adventure|Comedy|Family,Twentieth Century Fox Film Corporation,1994-07-01,143,5.9,1994,73555578.07990815,24525643.75474158,July,7
4313,tt0110978,0.24664699999999998,600000,185898,Texas Chainsaw Massacre: The Next Generation,Renée Zellweger|Matthew McConaughey|Robert Jacks|Tonie Perensky|Joe Stevens,Kim Henkel,cannibal|psychos,95,Comedy|Horror|Thriller,Ultra Muchos Productions,1994-01-01,36,3.9,1994,882666.9369588976,273476.6970779753,January,1
4314,tt0110613,0.246531,0,0,My Girl 2,Dan Aykroyd|Jamie Lee Curtis|Anna Chlumsky|Austin O'Brien|Richard Masur,Howard Zieff,holiday|loss of mother|research|cousin|spring,99,Comedy|Drama|Family|Romance,Columbia Pictures|Imagine Films Entertainment,1994-02-11,57,5.3,1994,0.0,0.0,February,2
4315,tt0111323,0.243921,7400000,7690013,Surviving the Game,Ice-T|Rutger Hauer|Charles S. Dutton|Gary Busey|John C. McGinley,Ernest R. Dickerson,hunting human beings,96,Action|Adventure|Thriller|Crime,New Line Cinema,1994-04-15,23,6.3,1994,10886225.555826403,11312867.033140173,April,4
4316,tt0109369,0.417317,0,0,Camp Nowhere,Jonathan Jackson|Christopher Lloyd|Melody Kay|Andrew Keegan|Marnette Patterson,Jonathan Prince,parents kids relationship|cutting the cord|con man|summer camp,96,Comedy|Drama|Family,Hollywood Pictures,1994-08-26,21,5.6,1994,0.0,0.0,August,8
4317,tt0110997,0.227473,0,0,The River Wild,Meryl Streep|David Strathairn|Joseph Mazzello|Kevin Bacon|John C. Reilly,Curtis Hanson,river|boston|bank robber|marriage crisis|hostage-taking,108,Adventure|Action|Thriller|Crime,Universal Pictures,1994-09-30,95,6.0,1994,0.0,0.0,September,9
4318,tt0110146,0.41642799999999996,45000000,21355893,Intersection,Richard Gere|Sharon Stone|Lolita Davidovich|Martin Landau|Jennifer Morrison,Mark Rydell,infidelity|car accident,98,Drama|Romance,Paramount Pictures,1994-01-21,24,4.6,1994,66200020.27191733,31416901.100553274,January,1
4319,tt0110365,0.22671799999999998,0,0,Little Odessa,Edward Furlong|Tim Roth|Moira Kelly|Vanessa Redgrave|Paul Guilfoyle,James Gray,,98,Drama|Action,,1994-10-27,11,5.9,1994,0.0,0.0,October,10
4320,tt0109480,0.23070300000000002,0,0,Cops & Robbersons,Chevy Chase|Jack Palance|Dianne Wiest|Robert Davi|David Barry Gray,Michael Ritchie,winging into a wall|infra red|photo album epilogue|jumper cable|rude waiter,93,Action|Comedy|Family,TriStar Pictures,1994-04-15,13,5.2,1994,0.0,0.0,April,4
4321,tt0109779,0.220556,0,0,Fatherland,Rutger Hauer|Miranda Richardson|Peter Vaughan|Michael Kitchen|Jean Marsh,Christopher Menaul,journalist|secret|holocaust|schutzstaffel|adolf hitler,106,Drama|Thriller|Action,,1994-11-26,16,5.8,1994,0.0,0.0,November,11
4322,tt0111127,0.170254,13000000,7820688,Serial Mom,Kathleen Turner|Sam Waterston|Ricki Lake|Matthew Lillard|Mink Stole,John Waters,housewife|protection|motherly love|evil mother|murder,95,Crime|Comedy|Thriller,Savoy Pictures|Polar Entertainment,1994-04-13,53,5.8,1994,19124450.30077612,11505104.536452012,April,4
4323,tt0111732,0.217196,0,0,With Honors,Joe Pesci|Brendan Fraser|Moira Kelly|Patrick Dempsey|Josh Hamilton,Alek Keshishian,homeless person|law school|bum|harvard law school|leg shaving,103,Comedy|Drama,Spring Creek Productions|Warner Bros.,1994-04-29,23,6.3,1994,0.0,0.0,April,4
4324,tt0109015,0.353898,0,0,3 Ninjas Kick Back,Victor Wong|Max Elliott Slade|Sean Fox|J. Evan Bonifant|Caroline Junko King,Charles T. Kanganis,underdog|hero|friendship|treasure hunt|friends,93,Adventure|Action|Comedy|Family,TriStar Pictures|Sheen Productions|Ben-Ami/Leeds Productions,1994-05-06,24,4.5,1994,0.0,0.0,May,5
4325,tt0111418,0.265548,0,0,Threesome,Josh Charles|Stephen Baldwin|Lara Flynn Boyle|Alexis Arquette|Martha Gehman,Andrew Fleming,pillow fight|catcher in the rye|gay crush|odd couple|water balloon,93,Comedy|Drama|Family|Romance,TriStar Pictures|Motion Picture Corporation of America (MPCA),1994-04-08,24,5.9,1994,0.0,0.0,April,4
4326,tt0110308,0.200602,2500000,0,The Last Seduction,Linda Fiorentino|Bill Pullman|Peter Berg|J. T. Walsh|Bill Nunn,John Dahl,femme fatale|money|drug|loan shark|neo-noir,110,Thriller|Mystery|Romance,October Films|Incorporated Television Company (ITC),1994-05-26,27,6.5,1994,3677778.903995407,0.0,May,5
4327,tt0110157,0.128911,0,0,Iron Will,Mackenzie Astin|Kevin Spacey|Brian Cox|David Ogden Stiers|George Gerdes,Charles Haid,,108,Adventure|Drama|Family,Walt Disney Pictures,1994-01-14,28,6.0,1994,0.0,0.0,January,1
4328,tt0109120,0.18885,0,0,Andre,Tina Majorino|Keith Carradine|Chelsea Field|Keith Szarabajka|Joshua Jackson,George T. Miller,,94,Drama|Family|Adventure,Paramount Pictures,1994-08-17,15,5.5,1994,0.0,0.0,August,8
4329,tt0110557,0.143953,0,16453258,Monkey Trouble,Thora Birch|Harvey Keitel|Mimi Rogers|Christopher McDonald|Robert Miranda,Franco Amurri,brother sister relationship|pet shop|thief|monkey,96,Comedy|Family,New Line Cinema,1994-03-18,14,6.1,1994,0.0,24204578.069757465,March,3
4330,tt0111194,0.16978800000000002,0,0,A Simple Twist of Fate,Steve Martin|Gabriel Byrne|Laura Linney|Catherine O'Hara|Stephen Baldwin,Gillies MacKinnon,,106,Drama|Family,Touchstone Pictures,1994-09-02,13,4.8,1994,0.0,0.0,September,9
4331,tt0111667,0.165751,0,0,The War,Elijah Wood|Kevin Costner|Mare Winningham|Lexi Randall|LaToya Chisholm,Jon Avnet,vietnam veteran|bullying|child,126,Drama,Universal Pictures,1994-11-04,15,6.4,1994,0.0,0.0,November,11
4332,tt0109021,0.164909,0,0,8 Seconds,Luke Perry|Stephen Baldwin|Cynthia Geary|James Rebhorn|Carrie Snodgress,John G. Avildsen,rodeo|independent film|cowboys|bull riding,105,Drama|Romance,New Line Cinema,1994-02-25,15,7.0,1994,0.0,0.0,February,2
4333,tt0109288,0.149668,0,0,Blankman,Damon Wayans|David Alan Grier|Robin Givens|Christopher Lawford|Jason Alexander,Mike Binder,slapstick|superhero,96,Action|Adventure|Comedy,Columbia Pictures,1994-08-19,16,4.9,1994,0.0,0.0,August,8
4334,tt0111094,0.148301,0,0,The Scout,Brendan Fraser|Albert Brooks|Dianne Wiest|Anne Twomey|Lane Smith,Michael Ritchie,baseball|pitcher|sport|father figure|mentally ill,101,Comedy|Drama,20th Century Fox,1994-09-30,12,5.4,1994,0.0,0.0,September,9
4335,tt0111003,0.278638,0,8638072,The Puppet Masters,Donald Sutherland|Eric Thal|Julie Warner|Keith David|Will Patton,Stuart Orme,,109,Horror|Science Fiction|Thriller,Hollywood Pictures,1994-10-21,13,5.2,1994,0.0,12707567.589117365,October,10
4336,tt0109916,0.14071,10300000,0,ゴジラvsスペースゴジラ,Megumi Odaka|Jun Hashizume|Zenkichi Yoneyama|Akira Emoto|Towako Yoshikawa,Kensho Yamashita,helicopter|japanese|godzilla|giant monster|robot,108,Action|Adventure|Horror|Science Fiction|Foreign,Toho Film (Eiga) Co. Ltd.,1994-12-10,13,5.3,1994,15152449.084461074,0.0,December,12
4337,tt0109322,0.139184,0,0,Bottle Rocket,Owen Wilson|Luke Wilson|Robert Musgrave|Elissa Sommerfield|Isiah Ellis,Wes Anderson,pistol|target practice,13,Comedy|Crime,,1994-01-20,26,6.9,1994,0.0,0.0,January,1
4338,tt0109504,0.13863,0,0,Crooklyn,Alfre Woodard|Delroy Lindo|David Patrick Kelly|Zelda Harris|Carlton Williams,Spike Lee,black people|1970s|jazz musician|straßenkids|dysfunctional family,115,Comedy|Drama,Universal Pictures,1994-05-13,11,5.6,1994,0.0,0.0,May,5
4339,tt0106339,0.136681,0,0,Backbeat,Stephen Dorff|Ian Hart|Gary Bakewell|Chris O'Neill|Paul Duckworth,Iain Softley,red-light disctrict|stuart sutcliffe|boyfriend girlfriend|river elbe|hofner bass guitar,100,Drama|Music,Gramercy Pictures,1994-04-01,19,6.2,1994,0.0,0.0,April,4
4340,tt0109508,0.135668,0,3174695,Crumb,Robert Crumb|Aline Kominsky|Charles Crumb|Maxon Crumb|Robert Hughes,Terry Zwigoff,underground|art|robert crumb,119,Documentary,Superior Pictures,1994-09-10,27,7.1,1994,0.0,4670330.51904788,September,9
4341,tt0110944,0.12934400000000001,20000000,305070,Rapa Nui,Jason Scott Lee|Esai Morales|Sandrine Holt|Eru Potaka-Dewes|Emilio Tuki Hito,Kevin Reynolds,in love with enemy|indigenous|island|stämme,107,Adventure,Tig Productions|Majestic Films International|Warner Bros.|Newcomm|RCS,1994-09-09,16,6.2,1994,29422231.23196325,448792.0040967515,September,9
4342,tt0110015,0.271944,0,0,Hercules and the Amazon Women,Kevin Sorbo|Anthony Quinn|Roma Downey|Michael Hurst|Lucy Lawless,Bill L. Norton,hero|mythology|greek mythology|warrior woman|gods,91,Action|Adventure|Fantasy|TV Movie,Renaissance Pictures,1994-04-24,17,5.7,1994,0.0,0.0,April,4
4343,tt0109965,0.12131700000000001,0,0,Guyver: Dark Hero,David Hayter|Kathy Christopherson|Bruno Giannotta|Stuart Weiss|Billi Lee,Steve Wang,japan|dual identity|secret identity|alien|dark,127,Science Fiction,,1994-04-20,13,5.5,1994,0.0,0.0,April,4
4344,tt0110426,0.120147,0,0,Macross Plus,Takumi Yamazaki|Unshō Ishizuka|Rica Fukami|Mako Hyōdō|Kenji Utsumi,Shoji Kawamori|Shinichiro Watanabe,fighter pilot|science fiction|fighter plane,115,Science Fiction|Action|Adventure|Animation,Bandai Visual Company (JAPAN)|Studio Nue|Triangle Staff,1994-08-24,24,7.1,1994,0.0,0.0,August,8
4345,tt0110913,0.061916,0,0,Pumpkinhead II: Blood Wings,Andrew Robinson|Ami Dolenz|Soleil Moon Frye|J. Trevor Edmond|Hill Harper,Jeff Burr,,88,Horror,Live Entertainment|Motion Picture Corporation of America (MPCA),1994-03-16,17,5.1,1994,0.0,0.0,March,3
4346,tt0122768,0.113703,0,0,Twin Sitters,Peter Paul|David Paul|Christian Cousins|Joseph Cousins|Rena Sofer,John Paragon,babysitter|bodybuilding|bodybuilder|body guard|twins,93,Comedy|Family|Thriller,,1994-10-01,14,6.1,1994,0.0,0.0,October,10
4347,tt0110490,0.113355,0,0,Men of War,Dolph Lundgren|Charlotte Lewis|BD Wong|Tim Guinee|Catherine Bell,Perry Lang,asia|island|mercenary|independent film|jungle,103,Action|Thriller,Signature Pictures|MDP Worldwide|Pomarance Corporation,1994-09-04,17,5.3,1994,0.0,0.0,September,9
4348,tt0111190,0.110582,0,0,Il silenzio dei prosciutti,Ezio Greggio|Dom DeLuise|Billy Zane|Joanna Pacula|Charlene Tilton,Ezio Greggio,fbi|pizza|psychopath|spoof,81,Thriller|Comedy,,1994-07-13,16,4.6,1994,0.0,0.0,July,7
